,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
444217,4169,1345,3,971578838,M,50,0,66048,Carrie (1976),Horror,False
880242,550,3483,4,976161693,M,45,8,21559,"Road to El Dorado, The (2000)",Animation|Children's,False
180124,1698,1245,5,974708437,M,35,2,97214,Miller's Crossing (1990),Drama,False
239570,5652,47,5,958846398,M,18,0,47901,Seven (Se7en) (1995),Crime|Thriller,False
681915,1360,3698,2,974771725,M,25,20,14895,"Running Man, The (1987)",Action|Adventure|Sci-Fi,False
481679,1096,344,2,974930346,M,1,10,80439,Ace Ventura: Pet Detective (1994),Comedy,False
320316,1899,34,5,974776667,F,45,6,02135,Babe (1995),Children's|Comedy|Drama,False
469931,854,339,4,975347636,F,25,16,44092,While You Were Sleeping (1995),Comedy|Romance,False
911326,1897,615,3,1017696451,F,50,2,94530,Bread and Chocolate (Pane e cioccolata) (1973),Drama,False
728675,5319,1222,5,960871936,M,18,17,94941,Full Metal Jacket (1987),Action|Drama|War,False
559553,3067,231,4,970001678,F,25,0,02148,Dumb & Dumber (1994),Comedy,False
179762,5395,356,3,960324005,M,50,1,13224,Forrest Gump (1994),Comedy|Romance|War,False
797711,4021,3683,4,965521064,M,50,20,95236,Blood Simple (1984),Drama|Film-Noir,False
778328,3683,2261,2,966520750,M,25,2,30606,One Crazy Summer (1986),Comedy,False
931880,1354,3606,4,978297864,F,25,2,94040,On the Town (1949),Musical,False
618518,1087,1092,2,976132534,M,25,16,08826,Basic Instinct (1992),Mystery|Thriller,False
803349,2271,2944,4,974575169,M,50,14,13210,"Dirty Dozen, The (1967)",Action|War,False
475457,1004,915,3,975048963,M,25,3,95136,Sabrina (1954),Comedy|Romance,False
279723,2736,1649,4,973390575,M,45,12,80303,"Fast, Cheap & Out of Control (1997)",Documentary,False
924570,329,2690,4,977870385,M,35,7,02115,"Ideal Husband, An (1999)",Comedy,False
435588,2928,2137,5,971556871,M,25,2,90068,Charlotte's Web (1973),Animation|Children's,False
229637,3501,39,5,966996544,F,35,7,30309,Clueless (1995),Comedy|Romance,False
365964,5717,1411,4,958755842,M,25,0,03766,Hamlet (1996),Drama,False
61616,1980,647,4,974688325,M,35,7,06460,Courage Under Fire (1996),Drama|War,False
678783,3108,2019,5,969492031,M,50,6,22039,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,False
136141,539,593,3,976128089,M,25,2,55103,"Silence of the Lambs, The (1991)",Drama|Thriller,False
907393,3697,2147,3,966301677,M,25,15,68516,"Clan of the Cave Bear, The (1986)",Drama,False
556879,1204,2710,3,974843946,M,25,7,95076,"Blair Witch Project, The (1999)",Horror,False
977760,721,2475,4,976465304,F,35,9,97520,52 Pick-Up (1986),Action|Mystery|Thriller,False
277470,1105,3176,3,976306515,M,35,6,48105,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
528229,5289,2011,3,961083854,M,45,2,94102,Back to the Future Part II (1989),Comedy|Sci-Fi,False
523926,2909,3174,3,1008623112,M,25,7,43228,Man on the Moon (1999),Comedy|Drama,False
130731,4908,1196,5,962684353,M,35,15,85282,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
243703,1297,1617,5,974788032,M,25,7,92109,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
151531,3292,235,4,968096196,F,50,6,79410,Ed Wood (1994),Comedy|Drama,False
876699,4111,991,3,965365075,M,25,15,32603,Michael Collins (1996),Drama|War,False
859147,2507,2520,4,974082528,M,25,4,94107,Airport (1970),Drama,False
470996,1922,1371,2,974694950,F,25,7,94303,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
317961,3140,32,4,969037281,F,25,4,78728,Twelve Monkeys (1995),Drama|Sci-Fi,False
282601,4323,2599,2,965285794,M,18,4,82072,Election (1999),Comedy,False
729242,1637,2478,3,974714362,M,56,0,90049,Three Amigos! (1986),Comedy|Western,False
100989,1780,3471,5,974704956,M,35,1,22181,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
242160,3538,296,5,966883312,M,35,0,40504,Pulp Fiction (1994),Crime|Drama,False
347239,4541,569,3,964674477,M,1,10,55427,Little Big League (1994),Children's|Comedy,False
599100,2031,3535,3,974671622,M,35,20,60640,American Psycho (2000),Comedy|Horror|Thriller,False
698875,3051,3082,3,970295964,M,18,17,94063,"World Is Not Enough, The (1999)",Action|Thriller,False
430105,2565,587,5,973964809,M,35,5,34786,Ghost (1990),Comedy|Romance|Thriller,False
735365,5271,1845,4,961138785,F,25,0,94110,Zero Effect (1998),Comedy|Thriller,False
651702,1449,2985,3,975518984,M,35,20,17112,Robocop (1987),Action|Crime|Sci-Fi,False
870838,1404,633,3,974766357,M,50,16,91360,Denise Calls Up (1995),Comedy,False
939980,5728,2978,4,958469162,F,35,20,09824,Three to Tango (1999),Comedy|Romance,False
656544,3829,302,1,965939096,F,25,1,22307,Queen Margot (La Reine Margot) (1994),Drama|Romance,False
151506,3158,235,4,974067879,M,25,15,15217,Ed Wood (1994),Comedy|Drama,False
471063,2462,1371,4,974169629,M,35,1,44303,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
627868,2288,3863,3,974519541,M,1,10,13066,"Cell, The (2000)",Sci-Fi|Thriller,False
139005,4608,2359,5,964190662,F,25,0,02144,Waking Ned Devine (1998),Comedy,False
896752,3804,3550,4,965968773,M,25,6,06511,"Hunger, The (1983)",Horror,False
102556,1140,589,4,974880694,F,45,2,73069,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
408003,2840,3755,3,972572081,M,25,0,60660,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
470666,4001,2316,5,965584470,F,25,1,01860,Practical Magic (1998),Drama|Romance,False
779575,3807,1100,2,1013348082,F,35,19,32095,Days of Thunder (1990),Action|Romance,False
236736,5650,3793,3,979262355,F,35,12,91104,X-Men (2000),Action|Sci-Fi,False
604329,5026,1608,3,962580270,M,25,17,92584,Air Force One (1997),Action|Thriller,False
509130,2865,2000,4,972494067,F,25,6,21014,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
407663,839,3755,4,982719408,M,25,0,98103,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
785963,5329,2942,4,961006354,F,25,5,91773,Flashdance (1983),Drama|Romance,False
812569,5627,1235,4,959047385,M,25,0,07040,Harold and Maude (1971),Comedy,False
454789,2915,750,4,972865030,M,25,7,23423,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
200390,4643,1266,5,963998109,M,25,0,98115,Unforgiven (1992),Western,False
403935,5617,1356,4,959128257,M,25,14,48336,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
363923,3416,1488,3,967403575,M,25,12,20850,"Devil's Own, The (1997)",Action|Drama|Thriller|War,False
110903,2219,1225,3,974600486,M,25,6,60060,Amadeus (1984),Drama,False
249067,2106,3006,5,989714648,F,18,20,495321,"Insider, The (1999)",Drama,False
599883,3626,832,4,966622999,M,25,17,75075,Ransom (1996),Drama|Thriller,False
936336,214,2060,4,976901254,M,18,20,80218,BASEketball (1998),Comedy,False
131132,5667,1196,4,958768458,M,35,7,10009,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
833241,4352,2379,2,965232644,M,18,4,11010,Police Academy 2: Their First Assignment (1985),Comedy,False
661440,2350,2083,4,976143112,M,18,4,44312,"Muppet Christmas Carol, The (1992)",Children's|Musical,False
381698,1787,3481,3,974701023,M,18,8,90210,High Fidelity (2000),Comedy,False
234573,1498,1250,4,974750533,M,18,4,02139,"Bridge on the River Kwai, The (1957)",Drama|War,False
425733,4708,1254,5,963525855,M,25,0,60647,"Treasure of the Sierra Madre, The (1948)",Adventure,False
206979,1820,2617,4,974701963,M,25,20,50265,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,False
375096,3265,3252,4,968261533,M,25,15,53704,Scent of a Woman (1992),Drama,False
392169,2656,367,4,973527385,M,56,13,32837,"Mask, The (1994)",Comedy|Crime|Fantasy,False
935985,6007,3384,3,956789016,M,35,17,80537,"Taking of Pelham One Two Three, The (1974)",Action,False
15412,4312,2918,5,965258754,M,25,18,78757,Ferris Bueller's Day Off (1986),Comedy,False
353080,3507,1221,5,966974605,M,25,0,02472,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
168277,2180,780,3,974609883,M,25,12,27713-9225,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
595743,560,160,4,976050033,M,45,15,81335,Congo (1995),Action|Adventure|Mystery|Sci-Fi,False
408697,1516,2302,5,976292725,F,25,12,53154,My Cousin Vinny (1992),Comedy,False
344382,4220,2469,3,965371113,M,35,0,97225,Peggy Sue Got Married (1986),Comedy|Romance,False
380980,2047,1735,4,974763045,M,1,10,06437,Great Expectations (1998),Drama|Romance,False
918130,5755,2729,4,958266506,F,35,2,78744,Lolita (1962),Drama,False
753568,3128,3424,5,985044478,M,18,2,10012,Do the Right Thing (1989),Comedy|Drama,False
504039,5387,1125,4,960328919,F,25,1,45056,"Return of the Pink Panther, The (1974)",Comedy,False
210223,3833,2115,3,981558334,M,25,1,68516,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
175256,5490,318,5,959815962,M,45,17,80907,"Shawshank Redemption, The (1994)",Drama,False
417788,770,1307,5,976181644,M,18,4,98499,When Harry Met Sally... (1989),Comedy|Romance,False
133353,5683,736,3,961267367,F,18,9,94538,Twister (1996),Action|Adventure|Romance|Thriller,False
985135,4344,3622,3,965307317,M,25,1,44240,"Twelve Chairs, The (1970)",Comedy,False
375660,1413,111,1,974856131,M,18,3,98122,Taxi Driver (1976),Drama|Thriller,False
993426,3292,746,5,968101114,F,50,6,79410,Force of Evil (1948),Film-Noir,False
242139,3491,296,5,967070510,M,25,16,28542,Pulp Fiction (1994),Crime|Drama,False
264594,5653,1127,3,959634336,M,50,1,74105,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
550910,5831,3347,4,957888331,M,25,1,92120,Never Cry Wolf (1983),Drama,False
263200,773,1127,3,975440935,M,25,6,48108,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
74180,2348,1687,3,974504197,M,50,12,06082,"Jackal, The (1997)",Action|Thriller,False
355685,3675,1393,4,966365834,M,35,7,06680,Jerry Maguire (1996),Drama|Romance,False
503201,4387,2863,1,965170318,F,18,4,63109,"Hard Day's Night, A (1964)",Comedy|Musical,False
236847,975,509,3,975106773,M,35,0,98136,"Piano, The (1993)",Drama|Romance,False
471798,1119,2174,4,974912112,M,35,1,90504,Beetlejuice (1988),Comedy|Fantasy,False
12308,4655,919,5,963899977,F,25,1,92037,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
549062,2117,1234,5,974649306,M,56,13,49307,"Sting, The (1973)",Comedy|Crime,False
217364,5663,1036,3,958768175,F,35,20,75093,Die Hard (1988),Action|Thriller,False
967962,1750,3598,4,974703095,M,50,5,10128,Hamlet (2000),Drama,False
826912,278,1130,5,976586292,M,45,18,60482,"Howling, The (1980)",Horror,False
31947,3065,1721,5,971147782,F,18,4,48135,Titanic (1997),Drama|Romance,False
233544,3688,2770,4,966402097,M,18,6,21202,Bowfinger (1999),Comedy,False
501763,5538,953,4,959559641,M,45,12,55102,It's a Wonderful Life (1946),Drama,False
625859,5580,2392,3,959288338,M,45,7,01581,Jack Frost (1998),Comedy|Drama,False
262791,3391,162,5,967590500,M,18,4,48135,Crumb (1994),Documentary,False
408445,5576,3755,3,962498109,M,25,4,55369,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
596859,1606,2724,4,974736242,F,35,3,55405,Runaway Bride (1999),Comedy|Romance,False
906111,429,3328,4,976257729,M,18,0,54901,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,False
556439,5827,2706,4,957894572,M,25,2,55118,American Pie (1999),Comedy,False
894039,1737,1769,4,976063097,M,35,20,46614,"Replacement Killers, The (1998)",Action|Thriller,False
319070,1181,1897,3,975013538,M,35,7,20716,High Art (1998),Drama|Romance,False
629038,1340,1779,1,974775646,M,25,7,14302,Sphere (1998),Adventure|Sci-Fi|Thriller,False
285351,5042,2959,4,962505412,F,18,2,55408,Fight Club (1999),Drama,False
16718,5887,1035,5,957485690,F,35,20,61821,"Sound of Music, The (1965)",Musical,False
238417,563,3799,1,976045254,M,25,4,53703,Pokémon the Movie 2000 (2000),Animation|Children's,False
675186,3768,2422,1,987187684,M,25,4,86314,"Karate Kid III, The (1989)",Action|Adventure|Drama,False
228136,1980,2333,5,974687185,M,35,7,06460,Gods and Monsters (1998),Drama,False
165376,2012,3418,3,974676189,M,25,4,49456,Thelma & Louise (1991),Action|Drama,False
950184,1904,1996,1,974759380,M,18,1,30115,Poltergeist III (1988),Horror|Thriller,False
904080,2857,3672,3,972508306,M,25,0,10469,Benji (1974),Adventure|Children's,False
408320,4448,3755,4,965087280,M,25,14,06880,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
715891,881,833,3,975263547,M,18,14,76401,High School High (1996),Comedy,False
228281,3507,2333,3,967152659,M,25,0,02472,Gods and Monsters (1998),Drama,False
952386,2645,2518,4,973560501,M,25,7,60657,Night Shift (1982),Comedy,False
931252,3571,3783,3,979768135,M,18,4,10044,Croupier (1998),Crime|Drama,False
362394,1717,2712,5,1009256888,F,50,6,30307,Eyes Wide Shut (1999),Drama,False
589012,5543,3033,2,959513340,M,25,17,97401,Spaceballs (1987),Comedy|Sci-Fi,False
869152,5111,371,3,962334281,M,35,2,78006,"Paper, The (1994)",Comedy|Drama,False
763719,2743,2558,2,973222608,M,25,14,72601,Forces of Nature (1999),Comedy|Romance,False
616715,4055,1805,4,965493356,M,50,0,98826,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
704499,1776,1219,3,974742107,M,25,0,45801,Psycho (1960),Horror|Thriller,False
47181,872,260,4,975273146,M,50,1,20815,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
789962,5550,2459,4,959621637,M,35,15,48187,"Texas Chainsaw Massacre, The (1974)",Horror,False
580872,1420,3070,4,974759975,M,18,4,01375,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,False
44209,2323,1961,4,974626429,M,35,3,13088,Rain Man (1988),Drama,False
247384,3280,224,3,968345744,M,25,7,33486,Don Juan DeMarco (1995),Comedy|Drama|Romance,False
6401,1322,1197,5,974777027,M,56,0,94043,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
677402,1937,466,2,974791834,M,25,11,92335,Hot Shots! Part Deux (1993),Action|Comedy|War,False
846596,5061,1963,5,962482991,F,18,19,05070,Take the Money and Run (1969),Comedy,False
570201,2643,3182,2,1031341387,M,45,17,99005,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,False
479001,1342,2826,3,974774118,M,35,0,94560,"13th Warrior, The (1999)",Action|Horror|Thriller,False
228603,1658,1175,4,974715458,F,35,6,94214,Delicatessen (1991),Comedy|Sci-Fi,False
608420,5173,2273,4,961864097,M,1,10,60423,Rush Hour (1998),Action|Thriller,False
74278,3997,1687,3,965581676,M,35,17,45255,"Jackal, The (1997)",Action|Thriller,False
955145,2153,171,2,976931949,M,18,16,97405,Jeffrey (1995),Comedy,False
969759,2102,2068,3,974652517,M,25,11,48825,Fanny and Alexander (1982),Drama,False
758156,594,2915,5,975898153,F,56,13,60076,Risky Business (1983),Comedy,False
919258,4884,3724,4,963046488,M,35,14,90266,Coming Home (1978),Drama|War,False
647365,1790,2533,2,974704576,M,25,0,19152,Escape from the Planet of the Apes (1971),Action|Sci-Fi,False
953370,2677,2741,4,973395990,F,35,7,66204,No Mercy (1986),Action|Thriller,False
83072,3607,1253,5,971915099,M,35,17,32506,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,False
791943,1448,94,3,976551824,F,25,3,17522,Beautiful Girls (1996),Drama,False
552011,4601,1676,3,964206682,M,35,14,55415,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
85730,1202,2236,4,974855216,M,35,12,97006,Simon Birch (1998),Drama,False
458567,4958,2300,4,962636399,M,18,7,55403,"Producers, The (1968)",Comedy|Musical,False
74351,5227,1687,2,961475791,M,18,10,64050,"Jackal, The (1997)",Action|Thriller,False
590929,1920,1982,3,975128661,F,35,7,80122,Halloween (1978),Horror,False
18834,5256,2687,3,961272884,M,25,16,30269,Tarzan (1999),Animation|Children's,False
397336,3751,300,4,966129620,F,35,12,55555,Quiz Show (1994),Drama,False
373329,204,105,2,978039553,M,25,7,92123,"Bridges of Madison County, The (1995)",Drama|Romance,False
812193,2736,1235,5,973400292,M,45,12,80303,Harold and Maude (1971),Comedy,False
470597,2018,2316,2,974681782,M,35,16,46214,Practical Magic (1998),Drama|Romance,False
625310,4241,2369,4,983482764,M,35,7,11767,Desperately Seeking Susan (1985),Comedy|Romance,False
322805,319,36,5,976419552,F,50,6,33436,Dead Man Walking (1995),Drama,False
833296,123,2380,2,977590423,M,35,9,67208,Police Academy 3: Back in Training (1986),Comedy,False
394866,110,3948,1,977514167,M,25,2,90803,Meet the Parents (2000),Comedy,False
202036,1117,1378,4,975956103,M,18,14,10017,Young Guns (1988),Action|Comedy|Western,False
39630,4498,2762,5,964998580,M,50,7,76054,"Sixth Sense, The (1999)",Thriller,False
684942,3876,1094,4,965837686,M,25,0,11235,"Crying Game, The (1992)",Drama|Romance|War,False
736710,3588,2726,5,966661023,M,25,2,90068,"Killing, The (1956)",Crime|Film-Noir,False
309956,3829,3051,2,965931881,F,25,1,22307,Anywhere But Here (1999),Drama,False
119847,8,1265,5,978229524,M,25,12,11413,Groundhog Day (1993),Comedy|Romance,False
100398,3464,1834,5,967174521,F,25,14,78251,"Spanish Prisoner, The (1997)",Drama|Thriller,False
41686,175,1,4,977113154,F,25,2,95123,Toy Story (1995),Animation|Children's|Comedy,False
949618,4508,1987,1,993146741,M,25,20,15701,Prom Night (1980),Horror,False
331332,5139,597,5,962059503,M,50,16,12866,Pretty Woman (1990),Comedy|Romance,False
620789,2994,2568,2,970709410,M,35,5,95008,"Mod Squad, The (1999)",Action|Crime,False
338865,5367,1947,3,960510643,M,18,4,55344,West Side Story (1961),Musical|Romance,False
647759,850,1301,3,975350220,M,35,0,60640,Forbidden Planet (1956),Sci-Fi,False
586783,1712,1263,3,1012113127,M,25,0,73003,"Deer Hunter, The (1978)",Drama|War,False
949954,3118,1128,1,969406471,M,25,0,77025,"Fog, The (1980)",Horror,False
989507,1648,2095,3,974714293,M,50,14,85202,"Shaggy D.A., The (1976)",Children's|Comedy,False
547956,550,2108,5,976067011,M,45,8,21559,L.A. Story (1991),Comedy|Romance,False
202460,5567,1378,3,959349706,M,50,3,78704,Young Guns (1988),Action|Comedy|Western,False
993234,1069,2063,5,974942506,M,25,20,98105,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,False
813242,1073,28,5,974939887,F,25,6,72211,Persuasion (1995),Romance,False
369747,3574,1639,5,966731622,F,35,6,33314,Chasing Amy (1997),Drama|Romance,False
381189,199,3481,4,976976749,M,18,4,83706,High Fidelity (2000),Comedy,False
946548,5597,3327,2,959214105,F,18,4,95008,Beyond the Mat (2000),Documentary,False
307120,718,2759,3,975528723,M,18,2,90211,Dick (1999),Comedy,False
621902,1709,3516,5,974708974,M,25,0,73147,"Bell, Book and Candle (1958)",Comedy|Romance,False
728002,2211,1222,4,974603156,M,45,6,01950,Full Metal Jacket (1987),Action|Drama|War,False
397546,5759,300,4,959818814,F,25,1,08904,Quiz Show (1994),Drama,False
229560,3189,39,3,969862712,M,25,16,90292,Clueless (1995),Comedy|Romance,False
221175,757,3527,4,975453604,M,25,12,97401,Predator (1987),Action|Sci-Fi|Thriller,False
486304,1306,3703,5,1006604345,M,25,3,64068,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,False
714962,1851,185,2,998443274,M,25,19,59602,"Net, The (1995)",Sci-Fi|Thriller,False
571611,4269,2539,3,965302871,M,35,18,27603,Analyze This (1999),Comedy,False
825633,1884,2932,4,983834851,M,45,20,93108,Days of Heaven (1978),Drama,False
562414,5013,1288,4,962584399,M,18,4,26241,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
887778,5333,1417,4,960828243,F,25,7,02332,"Portrait of a Lady, The (1996)",Drama,False
338743,4268,1947,3,965302879,F,45,20,04046,West Side Story (1961),Musical|Romance,False
842413,4408,2969,5,965153404,F,45,2,19033,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,False
